SalesTA_ID,company,ERP_Name,EntityID,region,FP_RegionID,global_region,FP_glb_regionID,global_reporting_region,glb_reporting_regionID,ShipTo_zip,ShipTo_zip_main_part,st_country,Country_ST_GeoID_Original,bt_country,Country_BT_GeoID,customer_no,customer_name,st_customer_name,st_customer_no,ShipToAddressID,invoice_line_no,line_item_no,LineItemID,item_no,ItemID,product,FP_ProductID,product_GBU,FP_Product_GBU_ID,product_main_grp,FP_Product_MainGroup_ID,USH_ProductID,USH_Product,invoice_type,invoice_no,OrderNo,transaction_date,TA_Date,yr,ym,ymd,Quantity,Unit,FP_qty,amnt,GM,cost,CurrencyCode,amnt_local,GM_local,zero_amnt,commission_ConfigID,commission_type,sales_district_id,sales_district,sales_territory_id,sales_territory,sales_region_id,sales_region,SalesRep,SalesRep_ContactID,assigned_TM_contact_id,assigned_TM,assigned_RSD_contact_id,assigned_RSD,creation_datetime,st_city,st_state,assigned_TM_contact_id_old,assigned_RSD_contact_id_old,sales_district_id_old,assigned_TM_old,assigned_RSD_old,sales_district_old,USS_NPIs_per_account,USS_NPIs_tercile,USS_consumables_segment,USS_capital_segment,USS_TTM_yearly_visits,USS_segmentation_id,plant_code,sales_office,BillTo_zip,OrderDate,ShippingDate,DueDate,line_item_no_root,CustomerId_SoldTo,CustomerName_SoldTo,UoMCode,SalesOrderLineNo,assigned_PODManager_contact_id,assigned_PODManager,customer_profile,first_transaction_date,account_age_months,industry,csat_score,last_transaction_date,sales_inactivity_days,churn_flag
238509,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,60123,60123.0,USA,236,USA,236,1020857,Advocate Health,Advocate Health CareSherman EPIC ORMatthew Lucas,20075856,9000287330,10,MRN-420,36323,MRN-420,36323,Incontinence MPQ,19293,Uro,652.0,Uro Disposables,656.0,9901.0,1-MPQ,Invoice,90593855,527419,2025-10-24,2025-10-24,2025,202510,2025-10-01,3.0,0,3.0,123.0,79.41,43.59,USD,123.0,79.41,No,1011.0,Commissionable sales (Uro),,,,Central TTM (4),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Elgin,IL,,,,,,,4,M,Grow,Grow,24.0,102085760123.0,1717, ,53234,2024-04-29,,,MRN-420,1020857,Advocate Health Attn: Accounts Payable,EA,527419000010.0,,,churned,2024-08-16,20,Healthcare - General,5.0,2026-01-24,92,Red
1018620,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,60123,60123.0,USA,236,USA,236,1020857,Advocate Health,Advocate Health CareSherman EPIC ORMatthew Lucas,20075856,9000287330,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90593855,527419,2025-04-04,2025-04-04,2025,202504,2025-04-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,Central TTM (4),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Elgin,IL,,,,,,,4,M,Grow,Grow,24.0,102085760123.0,1717, ,53234,2024-04-29,,,SAP_FREIGHT,1020857,Advocate Health Attn: Accounts Payable,,527419000000.0,,,churned,2024-08-16,20,Healthcare - General,6.9,2026-01-24,92,Red
1326584,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,60123,60123.0,USA,236,USA,236,1020857,Advocate Health,Advocate Health CareAttn: Receiving,20075856,227388,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90591758,525478,2025-09-19,2025-09-19,2025,202509,2025-09-01,1.0,0,0.0,9.75,9.75,0.0,USD,9.75,9.75,No,1013.0,Non-commissionable product sales,,,,,,,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Elgin,IL,,,,,,,4,M,Grow,Grow,24.0,102085760123.0,1714, ,53234,2024-04-24,,,SAP_FREIGHT,1020857,Advocate Health Attn: Accounts Payable,,525478000000.0,,,churned,2024-08-16,20,Healthcare - General,4.7,2026-01-24,92,Red
1217195,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,60123,60123.0,USA,236,USA,236,1020857,Advocate Health,Advocate Health CareAttn: Receiving,20075856,227388,10,GIS-30,100816,GIS-30,100816,RenovaRP Consumables,100899,GI,653.0,GI Disposables,659.0,102086.0,11-GI,Invoice,90591758,525478,2025-05-09,2025-05-09,2025,202505,2025-05-01,30.0,0,30.0,1950.0,1596.3,353.7,USD,1950.0,1596.3,No,,,,,,,,,,,,,,,2024-05-30 03:36:19.457,Elgin,IL,,,,,,,4,M,Grow,Grow,24.0,102085760123.0,1714, ,53234,2024-04-24,,,GIS-30,1020857,Advocate Health Attn: Accounts Payable,BOX,525478000010.0,,,churned,2024-08-16,20,Healthcare - General,5.9,2026-01-24,92,Red
1216828,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,60123,60123.0,USA,236,USA,236,1020857,Advocate Health,Advocate Health CareAttn: Receiving,20075856,227388,10,GIS-45,56399,GIS-45,56399,Spot Ex,100901,GI,653.0,GI Disposables,659.0,102086.0,11-GI,Invoice,90588367,522107,2025-08-24,2025-08-24,2025,202508,2025-08-01,10.0,0,10.0,345.0,310.0,35.0,USD,345.0,310.0,No,,,,,,,,,,,,,,,2024-05-30 03:36:19.457,Elgin,IL,,,,,,,4,M,Grow,Grow,24.0,102085760123.0,1714, ,53234,2024-04-17,,,GIS-45,1020857,Advocate Health Attn: Accounts Payable,BOX,522107000010.0,,,churned,2024-08-16,20,Healthcare - General,5.4,2026-01-24,92,Red
1325892,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,60123,60123.0,USA,236,USA,236,1020857,Advocate Health,Advocate Health CareAttn: Receiving,20075856,227388,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90588367,522107,2024-12-22,2024-12-22,2024,202412,2024-12-01,1.0,0,0.0,9.75,9.75,0.0,USD,9.75,9.75,No,1013.0,Non-commissionable product sales,,,,,,,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Elgin,IL,,,,,,,4,M,Grow,Grow,24.0,102085760123.0,1714, ,53234,2024-04-17,,,SAP_FREIGHT,1020857,Advocate Health Attn: Accounts Payable,,522107000000.0,,,churned,2024-08-16,20,Healthcare - General,5.3,2026-01-24,92,Red
236400,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,60123,60123.0,USA,236,USA,236,1020857,Advocate Health,Advocate Health CareAttn: Receiving,20075856,227388,10,DIS201,3960,DIS201,3960,InjeTAK,130,Uro,652.0,Uro Disposables,656.0,100732.0,8-InjeTAK,Invoice,90586955,520715,2025-01-30,2025-01-30,2025,202501,2025-01-01,6.0,0,6.0,516.0,392.88,123.12,USD,516.0,392.88,No,1011.0,Commissionable sales (Uro),,,,Central TTM (4),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Elgin,IL,,,,,,,4,M,Grow,Grow,24.0,102085760123.0,1712, ,53234,2024-04-15,,,DIS201,1020857,Advocate Health Attn: Accounts Payable,BOX,520715000010.0,,,churned,2024-08-16,20,Healthcare - General,5.6,2026-01-24,92,Red
1016030,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,60123,60123.0,USA,236,USA,236,1020857,Advocate Health,Advocate Health CareAttn: Receiving,20075856,227388,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90586955,520715,2025-03-04,2025-03-04,2025,202503,2025-03-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,Central TTM (4),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Elgin,IL,,,,,,,4,M,Grow,Grow,24.0,102085760123.0,1712, ,53234,2024-04-15,,,SAP_FREIGHT,1020857,Advocate Health Attn: Accounts Payable,,520715000000.0,,,churned,2024-08-16,20,Healthcare - General,6.2,2026-01-24,92,Red
250725,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,64506,64506.0,USA,236,USA,236,1021448,Mercury Surgery Center,Mercury Surgery CenterAttn: Receiving,20075863,227402,10,MPQ-2.5 US,35173,MPQ-2.5 US,35173,Incontinence MPQ,19293,Uro,652.0,Uro Disposables,656.0,9901.0,1-MPQ,Invoice,90583803,517306,2025-08-02,2025-08-02,2025,202508,2025-08-01,6.0,0,6.0,5094.0,4304.58,789.42,USD,5094.0,4304.58,No,1011.0,Commissionable sales (Uro),,,,Central TTM (5),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,St Joseph,MO,,,,,,,<1,L,Opportunistic,Opportunistic,4.0,102144864506.0,1717, ,64506,2024-04-08,,,MPQ-2.5 US,1021448,Mercury Surgery Center Attn: Accounts Payable,EA,517306000010.0,,,active,2024-10-28,18,Healthcare - Ambulatory Surgery Center,4.6,2026-02-03,82,Yellow
250726,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,64506,64506.0,USA,236,USA,236,1021448,Mercury Surgery Center,Mercury Surgery CenterAttn: Receiving,20075863,227402,20,MRN-420,36323,MRN-420,36323,Incontinence MPQ,19293,Uro,652.0,Uro Disposables,656.0,9901.0,1-MPQ,Invoice,90583803,517306,2024-10-28,2024-10-28,2024,202410,2024-10-01,3.0,0,3.0,123.0,79.41,43.59,USD,123.0,79.41,No,1011.0,Commissionable sales (Uro),,,,Central TTM (5),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,St Joseph,MO,,,,,,,<1,L,Opportunistic,Opportunistic,4.0,102144864506.0,1717, ,64506,2024-04-08,,,MRN-420,1021448,Mercury Surgery Center Attn: Accounts Payable,EA,517306000020.0,,,active,2024-10-28,18,Healthcare - Ambulatory Surgery Center,6.5,2026-02-03,82,Yellow
1014842,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,64506,64506.0,USA,236,USA,236,1021448,Mercury Surgery Center,Mercury Surgery CenterAttn: Receiving,20075863,227402,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90583803,517306,2026-02-03,2026-02-03,2026,202602,2026-02-01,1.0,0,0.0,14.58,14.58,0.0,USD,14.58,14.58,No,1013.0,Non-commissionable product sales,,,,Central TTM (5),,Central,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,St Joseph,MO,,,,,,,<1,L,Opportunistic,Opportunistic,4.0,102144864506.0,1717, ,64506,2024-04-08,,,SAP_FREIGHT,1021448,Mercury Surgery Center Attn: Accounts Payable,,517306000000.0,,,active,2024-10-28,18,Healthcare - Ambulatory Surgery Center,5.7,2026-02-03,82,Yellow
271662,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,48152,48152.0,USA,236,USA,236,1022827,U-M University of Michigan Hospital,U-M Livonia Specialty CareAttn: Receiving,20075864,227404,10,UPC250-12,39667,UPC250-12,39667,Incontinence UPC Lead Sets,19292,Uro,652.0,Uro Disposables,656.0,9902.0,2-UPC,Invoice,90594962,528124,2025-01-26,2025-01-26,2025,202501,2025-01-01,10.0,0,10.0,9340.0,8872.0,468.0,USD,9340.0,8872.0,No,1011.0,Commissionable sales (Uro),,,,Great Lakes TTM (3),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Livonia,MI,,,,,,,2,M,Maintain,Grow,12.0,102282748152.0,1717, ,48109,2024-04-30,,,UPC250-12,1022827,U-M University of Michigan Hospital Attn: Accounts Payable,BOX,528124000010.0,,,churned,2024-09-14,19,Healthcare - Hospital,5.3,2026-01-11,105,Red
1019054,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,48152,48152.0,USA,236,USA,236,1022827,U-M University of Michigan Hospital,U-M Livonia Specialty CareAttn: Receiving,20075864,227404,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90594962,528124,2025-02-11,2025-02-11,2025,202502,2025-02-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,Great Lakes TTM (3),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Livonia,MI,,,,,,,2,M,Maintain,Grow,12.0,102282748152.0,1717, ,48109,2024-04-30,,,SAP_FREIGHT,1022827,U-M University of Michigan Hospital Attn: Accounts Payable,,528124000000.0,,,churned,2024-09-14,19,Healthcare - Hospital,6.2,2026-01-11,105,Red
338788,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,89086,89086.0,USA,236,USA,236,1022305,VA Southern Nevada Healthcare System,VA Southern Nevada Healthcare System (NVAttn: Receiving,20075893,227463,10,DIS155,3945,DIS155,3945,Other Uro Dx Disposables,51580,Uro,652.0,Uro Disposables,656.0,,,Invoice,90589136,522833,2025-06-15,2025-06-15,2025,202506,2025-06-01,100.0,0,0.0,1200.0,996.0,204.0,USD,1200.0,996.0,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,North Las Vegas,NV,,,,,,,,,,,,,1712, ,89086,2024-04-18,,,DIS155,1022305,VA Southern Nevada Healthcare System Attn: Accounts Payable,BOX,522833000010.0,,,churned,2025-03-01,14,Healthcare - Government/VA,6.1,2025-09-11,227,Red
1016891,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,89086,89086.0,USA,236,USA,236,1022305,VA Southern Nevada Healthcare System,VA Southern Nevada Healthcare System (NVAttn: Receiving,20075893,227463,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90589136,522833,2025-09-11,2025-09-11,2025,202509,2025-09-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,North Las Vegas,NV,,,,,,,,,,,,,1712, ,89086,2024-04-18,,,SAP_FREIGHT,1022305,VA Southern Nevada Healthcare System Attn: Accounts Payable,,522833000000.0,,,churned,2025-03-01,14,Healthcare - Government/VA,6.6,2025-09-11,227,Red
236484,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,89086,89086.0,USA,236,USA,236,1022305,VA Southern Nevada Healthcare System,VA Southern Nevada Healthcare System (NVAttn: Receiving,20075893,227463,10,CAT895-RFID,102039,CAT895-RFID,102039,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90587117,520568,2025-06-14,2025-06-14,2025,202506,2025-06-01,40.0,0,40.0,3304.0,3013.2,290.8,USD,3304.0,3013.2,No,1011.0,Commissionable sales (Uro),,,,West TTM (1),,West,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,North Las Vegas,NV,,,,,,,,,,,,,1712, ,89086,2024-04-15,,,CAT895-RFID,1022305,VA Southern Nevada Healthcare System Attn: Accounts Payable,BOX,520568000010.0,,,churned,2025-03-01,14,Healthcare - Government/VA,4.4,2025-09-11,227,Red
236485,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,89086,89086.0,USA,236,USA,236,1022305,VA Southern Nevada Healthcare System,VA Southern Nevada Healthcare System (NVAttn: Receiving,20075893,227463,30,ELE7001,100784,ELE7001,100784,Electrodes,116,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90587117,520568,2025-03-12,2025-03-12,2025,202503,2025-03-01,40.0,0,40.0,392.0,268.8,123.2,USD,392.0,268.8,No,1011.0,Commissionable sales (Uro),,,,West TTM (1),,West,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,North Las Vegas,NV,,,,,,,,,,,,,1712, ,89086,2024-04-15,,,ELE7001,1022305,VA Southern Nevada Healthcare System Attn: Accounts Payable,BOX,520568000030.0,,,churned,2025-03-01,14,Healthcare - Government/VA,2.2,2025-09-11,227,Red
1016136,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,89086,89086.0,USA,236,USA,236,1022305,VA Southern Nevada Healthcare System,VA Southern Nevada Healthcare System (NVAttn: Receiving,20075893,227463,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90587117,520568,2025-03-01,2025-03-01,2025,202503,2025-03-01,1.0,0,0.0,17.8,17.8,0.0,USD,17.8,17.8,No,1013.0,Non-commissionable product sales,,,,West TTM (1),,West,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,North Las Vegas,NV,,,,,,,,,,,,,1712, ,89086,2024-04-15,,,SAP_FREIGHT,1022305,VA Southern Nevada Healthcare System Attn: Accounts Payable,,520568000000.0,,,churned,2025-03-01,14,Healthcare - Government/VA,5.1,2025-09-11,227,Red
338967,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,89086,89086.0,USA,236,USA,236,1022305,VA Southern Nevada Healthcare System,VA Southern Nevada Healthcare System (NVAttn: Receiving,20075893,227463,20,CAT875-RFID,102052,CAT875-RFID,102052,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90587117,520568,2025-06-15,2025-06-15,2025,202506,2025-06-01,40.0,0,40.0,2816.0,2570.0,246.0,USD,2816.0,2570.0,No,1011.0,Commissionable sales (Uro),,,,West TTM (1),,West,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,North Las Vegas,NV,,,,,,,,,,,,,1712, ,89086,2024-04-15,,,CAT875-RFID,1022305,VA Southern Nevada Healthcare System Attn: Accounts Payable,BOX,520568000020.0,,,churned,2025-03-01,14,Healthcare - Government/VA,3.2,2025-09-11,227,Red
1325720,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,77074,77074.0,USA,236,USA,236,1020752,Memorial Hermann Health System,MHHS Southwest HospitalAttn: Receiving,20075899,227475,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90587612,520724,2024-11-09,2024-11-09,2024,202411,2024-11-01,1.0,0,0.0,9.75,9.75,0.0,USD,9.75,9.75,No,1013.0,Non-commissionable product sales,,,,,,,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Houston,TX,,,,,,,1.2,L,Opportunistic,Opportunistic,0.0,102075277074.0,1714, ,77024,2024-04-15,,,SAP_FREIGHT,1020752,"Memorial Hermann Health System Attn: Accounts Payable,V#100000711",,520724000000.0,,,active,2024-05-09,24,Healthcare - General,6.9,2026-04-25,1,Active
1216754,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,77074,77074.0,USA,236,USA,236,1020752,Memorial Hermann Health System,MHHS Southwest HospitalAttn: Receiving,20075899,227475,10,GIS-45,56399,GIS-45,56399,Spot Ex,100901,GI,653.0,GI Disposables,659.0,102086.0,11-GI,Invoice,90587612,520724,2026-01-25,2026-01-25,2026,202601,2026-01-01,10.0,0,10.0,345.0,310.0,35.0,USD,345.0,310.0,No,,,,,,,,,,,,,,,2024-05-30 03:36:19.457,Houston,TX,,,,,,,1.2,L,Opportunistic,Opportunistic,0.0,102075277074.0,1714, ,77024,2024-04-15,,,GIS-45,1020752,"Memorial Hermann Health System Attn: Accounts Payable,V#100000711",BOX,520724000010.0,,,active,2024-05-09,24,Healthcare - General,5.6,2026-04-25,1,Active
1239616,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,77074,77074.0,USA,236,USA,236,1020752,Memorial Hermann Health System,MHHS Southwest HospitalAttn: Receiving,20075899,227475,10,GIS-55,100796,GIS-55,100796,EverLift,100897,GI,653.0,GI Disposables,659.0,102086.0,11-GI,Invoice,90583033,516205,2025-01-03,2025-01-03,2025,202501,2025-01-01,20.0,0,20.0,700.0,613.2,86.8,USD,700.0,613.2,No,,,,,,,,,,,,,,,2024-05-30 03:36:19.457,Houston,TX,,,,,,,1.2,L,Opportunistic,Opportunistic,0.0,102075277074.0,1714, ,77024,2024-04-04,,,GIS-55,1020752,"Memorial Hermann Health System Attn: Accounts Payable,V#100000711",BOX,516205000010.0,,,active,2024-05-09,24,Healthcare - General,6.8,2026-04-25,1,Active
1324876,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,77074,77074.0,USA,236,USA,236,1020752,Memorial Hermann Health System,MHHS Southwest HospitalAttn: Receiving,20075899,227475,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90583033,516205,2024-11-16,2024-11-16,2024,202411,2024-11-01,1.0,0,0.0,9.75,9.75,0.0,USD,9.75,9.75,No,1013.0,Non-commissionable product sales,,,,,,,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Houston,TX,,,,,,,1.2,L,Opportunistic,Opportunistic,0.0,102075277074.0,1714, ,77024,2024-04-04,,,SAP_FREIGHT,1020752,"Memorial Hermann Health System Attn: Accounts Payable,V#100000711",,516205000000.0,,,active,2024-05-09,24,Healthcare - General,5.6,2026-04-25,1,Active
272015,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,98055,98055.0,USA,236,USA,236,1023248,Valley Medical Center (UW Medicine),Valley Medical CenterAttn: Receiving Dock,20075909,227495,10,DIS199,3958,DIS199,3958,InjeTAK,130,Uro,652.0,Uro Disposables,656.0,100732.0,8-InjeTAK,Invoice,90592015,525550,2025-07-22,2025-07-22,2025,202507,2025-07-01,2.0,0,2.0,139.0,116.76,22.24,USD,139.0,116.76,No,1011.0,Commissionable sales (Uro),,,,Northwest TTM (6),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Renton,WA,,,,,,,2,M,Grow,Grow,18.0,102324898055.0,1712, ,84131,2024-04-24,,,DIS199,1023248,Valley Medical Center (UW Medicine) Attn: Accounting and Finance (8512),BOX,525550000010.0,,,active,2024-05-22,23,Healthcare - Hospital,6.3,2026-04-20,6,Active
1018012,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,98055,98055.0,USA,236,USA,236,1023248,Valley Medical Center (UW Medicine),Valley Medical CenterAttn: Receiving Dock,20075909,227495,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90592015,525550,2024-06-19,2024-06-19,2024,202406,2024-06-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,Northwest TTM (6),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Renton,WA,,,,,,,2,M,Grow,Grow,18.0,102324898055.0,1712, ,84131,2024-04-24,,,SAP_FREIGHT,1023248,Valley Medical Center (UW Medicine) Attn: Accounting and Finance (8512),,525550000000.0,,,active,2024-05-22,23,Healthcare - Hospital,6.4,2026-04-20,6,Active
1016697,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,98055,98055.0,USA,236,USA,236,1023248,Valley Medical Center (UW Medicine),Valley Medical CenterAttn: Receiving Dock,20075909,227495,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90588582,521914,2025-06-06,2025-06-06,2025,202506,2025-06-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,Northwest TTM (6),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Renton,WA,,,,,,,2,M,Grow,Grow,18.0,102324898055.0,1712, ,84131,2024-04-17,,,SAP_FREIGHT,1023248,Valley Medical Center (UW Medicine) Attn: Accounting and Finance (8512),,521914000000.0,,,active,2024-05-22,23,Healthcare - Hospital,7.9,2026-04-20,6,Active
339074,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,98055,98055.0,USA,236,USA,236,1023248,Valley Medical Center (UW Medicine),Valley Medical CenterAttn: Receiving Dock,20075909,227495,20,CAT880-RFID,102055,CAT880-RFID,102055,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90588582,521914,2026-04-20,2026-04-20,2026,202604,2026-04-01,10.0,0,10.0,1049.0,950.9,98.1,USD,1049.0,950.9,No,1011.0,Commissionable sales (Uro),,,,Northwest TTM (6),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Renton,WA,,,,,,,2,M,Grow,Grow,18.0,102324898055.0,1712, ,84131,2024-04-17,,,CAT880-RFID,1023248,Valley Medical Center (UW Medicine) Attn: Accounting and Finance (8512),BOX,521914000020.0,,,active,2024-05-22,23,Healthcare - Hospital,6.2,2026-04-20,6,Active
250258,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,98055,98055.0,USA,236,USA,236,1023248,Valley Medical Center (UW Medicine),Valley Medical CenterAttn: Receiving Dock,20075909,227495,10,CAT875-RFID,102052,CAT875-RFID,102052,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90588582,521914,2025-05-02,2025-05-02,2025,202505,2025-05-01,10.0,0,10.0,704.0,642.5,61.5,USD,704.0,642.5,No,1011.0,Commissionable sales (Uro),,,,Northwest TTM (6),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Renton,WA,,,,,,,2,M,Grow,Grow,18.0,102324898055.0,1712, ,84131,2024-04-17,,,CAT875-RFID,1023248,Valley Medical Center (UW Medicine) Attn: Accounting and Finance (8512),BOX,521914000010.0,,,active,2024-05-22,23,Healthcare - Hospital,8.0,2026-04-20,6,Active
236544,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,98055,98055.0,USA,236,USA,236,1023248,Valley Medical Center (UW Medicine),Valley Medical CenterAttn: Receiving Dock 381370,20075909,9000284462,11,1110-08050B,100768,OPTBDL7003B,100721,Optilume Strictures,101833,Uro,652.0,Uro Equipment,655.0,100769.0,9-Optilume,Invoice,90587224,520768,2025-11-02,2025-11-02,2025,202511,2025-11-01,0.0,0,0.0,0.0,-169.41,169.41,USD,0.0,-169.41,Yes,1011.0,Commissionable sales (Uro),,,,,,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Renton,WA,,,,,,,2,M,Grow,Grow,18.0,102324898055.0,1717, ,84131,2024-04-15,,,1110-08050B,1023248,Valley Medical Center (UW Medicine) Attn: Accounting and Finance (8512),EA,520768000011.0,,,active,2024-05-22,23,Healthcare - Hospital,9.3,2026-04-20,6,Active
1016212,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,98055,98055.0,USA,236,USA,236,1023248,Valley Medical Center (UW Medicine),Valley Medical CenterAttn: Receiving Dock 381370,20075909,9000284462,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90587224,520768,2025-04-03,2025-04-03,2025,202504,2025-04-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,,,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Renton,WA,,,,,,,2,M,Grow,Grow,18.0,102324898055.0,1717, ,84131,2024-04-15,,,SAP_FREIGHT,1023248,Valley Medical Center (UW Medicine) Attn: Accounting and Finance (8512),,520768000000.0,,,active,2024-05-22,23,Healthcare - Hospital,9.2,2026-04-20,6,Active
