transactiondate,product,product_GBU,yearmth,customer_no,bill_to_customer_name,Extract_Number,customer_no_dupes,bill_to_custname_wo_dupes,st_customer_name,st_customer_no,invoice_no,invoice_type,revenue,cost,Quantity,sale_amount,Profit-Loss
6/26/2023,Other Uro Dx Equipment,Uro,202301,1021489,Minnesota Women's Care,,,,,20167906,90375287,Invoice,0,7.74,1,0,-7.74
6/26/2023,RenovaRP Consumables,GI,202301,1021260,Methodist Le Bonheur Healthcare,,,,,20084775,90375269,Invoice,2500,1005.5,25,62500,61494.5
6/26/2023,RenovaRP Consumables,GI,202301,1021288,Sky Lakes Medical Center,,,,,20074092,90375276,Invoice,315,54.75,5,1575,1520.25
6/26/2023,Spot Ex,GI,202301,1021327,Penn State Health,,,,,20194169,90375277,Invoice,380,33.6,10,3800,3766.4
6/26/2023,Spot Ex,GI,202301,1021487,Mary Washington Healthcare,,,,,20077182,90375286,Invoice,720,67.2,20,14400,14332.8
6/26/2023,Spot Ex,GI,202301,1021515,Northwest Community Healthcare **CONSOLIDATED use 1020365*,1020365,,,,20074198,90375289,Invoice,380,33.6,10,3800,3766.4
6/26/2023,T-Doc Catheters,Uro,202301,1021338,MS Urology Clinic,,,,,20082938,90375279,Invoice,11616,974.6,110,1277760,1276785.4
6/26/2023,T-Doc Catheters,Uro,202301,1021338,MS Urology Clinic,,,,,20082938,90375279,Invoice,8710,375.7,130,1132300,1131924.3
6/26/2023,Urostym,Uro,202301,1021489,Minnesota Women's Care,,,,,20167906,90375287,Invoice,0,4.95,1,0,-4.95
6/27/2023,Electrodes,Uro,202301,1021537,Comprehensive Urology Institute,,,,,20068782,90375291,Invoice,148,32.4,40,5920,5887.6
6/27/2023,Electrodes,Uro,202301,1021591,Northwell Health,,,,,20156432,90375296,Invoice,279,59.7,30,8370,8310.3
6/27/2023,EverLift,GI,202301,1021591,Northwell Health,,,,,20195100,90375297,Invoice,360,44.5,10,3600,3555.5
6/27/2023,InjeTAK,Uro,202301,1021590,Novant Health Inc.,,,,,20067437,90375293,Invoice,819,144.2,14,11466,11321.8
6/27/2023,InjeTAK,Uro,202301,1021590,Novant Health Inc.,,,,,20071317,90375294,Invoice,117,20.6,2,234,213.4
6/27/2023,RenovaRP Consumables,GI,202301,1021590,Novant Health Inc.,,,,,20081526,90375295,Invoice,220,100,20,4400,4300
6/27/2023,T-Doc Catheters,Uro,202301,1021536,New York Presbyterian Hospital,,,,,20083623,90375290,Invoice,670,28.9,10,6700,6671.1
6/27/2023,T-Doc Catheters,Uro,202301,1021536,New York Presbyterian Hospital,,,,,20083623,90375290,Invoice,999,46.2,10,9990,9943.8
6/27/2023,T-Doc Catheters,Uro,202301,1021596,Northside Hospital,,,,,20083574,90375301,Invoice,1340,57.8,20,26800,26742.2
6/27/2023,T-Doc Catheters,Uro,202301,1021596,Northside Hospital,,,,,20083574,90375301,Invoice,1572,74.4,20,31440,31365.6
6/28/2023,Electrodes,Uro,202301,1021597,Northwest Iowa Urologists,,,,,20077355,90375304,Invoice,93,19.9,10,930,910.1
6/28/2023,InjeTAK,Uro,202301,1021600,Northwestern Medicine,,,,,20081115,90375306,Invoice,132,20.6,2,264,243.4
6/28/2023,InjeTAK,Uro,202301,1021600,Northwestern Medicine,,,,,20168363,90375307,Invoice,163,38,2,326,288
6/28/2023,InjeTAK,Uro,202301,1021643,North State Surgery Center,,,,,20068102,90375315,Invoice,132,20.6,2,264,243.4
6/28/2023,InjeTAK,Uro,202301,1021647,Northeast Urologic Surgery PC,,,,,20072907,90375316,Invoice,815,190,10,8150,7960
6/28/2023,InjeTAK,Uro,202301,1021662,NYU School of Medicine,,,,,20167836,90375317,Invoice,5280,824,80,422400,421576
6/28/2023,Other Uro Dx Equipment,Uro,202301,1021596,Northside Hospital,,,,,20163889,90375303,Invoice,0,700.38,1,0,-700.38
6/28/2023,RenovaRP Consumables,GI,202301,1021629,VA- North Port,,,,,20066990,90375310,Invoice,440,200,40,17600,17400
6/28/2023,RenovaRP Consumables,GI,202301,1021629,VA- North Port,,,,,20066990,90375310,Invoice,1000,402.2,10,10000,9597.8
6/28/2023,Spot Ex,GI,202301,1021632,AMSURG,,,,,20192929,90375311,Invoice,345,33.6,10,3450,3416.4
6/28/2023,Spot Ex,GI,202301,1021632,AMSURG,,,,,20193477,90375312,Invoice,345,33.6,10,3450,3416.4
6/28/2023,Tubing,Uro,202301,1021690,OB/GYN Associates of Hampton,,,,,20170622,90375319,Invoice,577,42,25,14425,14383
6/29/2023,Incontinence UPC Lead Sets,Uro,202301,1021829,PeaceHealth Shared Services,,,,,20163570,90375337,Invoice,1868,83.76,2,3736,3652.24
6/29/2023,InjeTAK,Uro,202301,1021699,Ohio Health,,,,,20067103,90375320,Invoice,163,38,2,326,288
6/29/2023,InjeTAK,Uro,202301,1021708,Olmsted Medical Center,,,,,20080614,90375323,Invoice,132,20.6,2,264,243.4
6/29/2023,InjeTAK,Uro,202301,1021787,Palo Alto Medical Foundation Health Care Division V# 33010,,,,,20074146,90375334,Invoice,264,41.2,4,1056,1014.8
6/29/2023,Other GI Supply Disposables,GI,202301,1021779,Park Nicollet Health Services **CONSOLIDATED use 1020816*,1020816,,,,20077839,90375333,Invoice,220,63,100,22000,21937
6/29/2023,Spot Ex,GI,202301,1021700,Overlake Hospital,,,,,20073674,90375322,Invoice,380,33.6,10,3800,3766.4
6/29/2023,Spot Ex,GI,202301,1021766,University of Pennsylvania Health,,,,,20196338,90375327,Invoice,760,67.2,20,15200,15132.8
6/29/2023,Spot Ex,GI,202301,1021775,Piedmont Healthcare,,,,,20170471,90375331,Invoice,380,33.6,10,3800,3766.4
6/29/2023,Tubing,Uro,202301,1021848,Phoenix Childrens Hospital,,,,,20083669,90375338,Invoice,518,69,50,25900,25831
6/30/2023,Incontinence MPQ,Uro,202301,1022115,Hospital Sisters Health System,,,,,20083800,90375358,Invoice,1414,84.12,2,2828,2743.88
6/30/2023,InjeTAK,Uro,202301,1021886,The Polyclinic,,,,,20067923,90375340,Invoice,1467,342,18,26406,26064
6/30/2023,InjeTAK,Uro,202301,1021925,Intermountain Healthcare,,,,,20083214,90375344,Invoice,444,114,6,2664,2550
6/30/2023,InjeTAK,Uro,202301,1021928,Providence Health & Services,,,,,20083796,90375346,Invoice,1200,380,20,24000,23620
6/30/2023,InjeTAK,Uro,202301,1021928,Providence Health & Services,,,,,20069101,90375352,Invoice,120,38,2,240,202
6/30/2023,RenovaRP Consumables,GI,202301,1022138,Santa Clara Valley Health & Hosp,,,,,20195930,90375363,Invoice,1900,804.4,20,38000,37195.6
6/30/2023,RenovaRP Consumables,GI,202301,1022160,Baylor Scott & White Health,,,,,20072756,90375365,Invoice,700,219,20,14000,13781
6/30/2023,Spot Ex,GI,202301,1021928,Providence Health & Services,,,,,20078431,90375347,Invoice,360,33.6,10,3600,3566.4
6/30/2023,Spot Ex,GI,202301,1021928,Providence Health & Services,,,,,20074194,90375349,Invoice,380,33.6,10,3800,3766.4
6/30/2023,T-Doc Catheters,Uro,202301,1021896,Premier Medical Group,,,,,20084761,90375342,Invoice,4020,173.4,60,241200,241026.6
6/30/2023,Tubing,Uro,202301,1021848,Phoenix Childrens Hospital,,,,,20083669,90375338,Invoice,1154,84,50,57700,57616
6/30/2023,Tubing,Uro,202301,1022089,RUSH University Medical Center,,,,,20067015,90375356,Invoice,958,84,50,47900,47816
6/30/2023,Water Catheters,Uro,202301,1021848,Phoenix Childrens Hospital,,,,,20083669,90375338,Invoice,566,71.2,20,11320,11248.8
6/30/2023,Water Catheters,Uro,202301,1021848,Phoenix Childrens Hospital,,,,,20083669,90375338,Invoice,382,71.8,20,7640,7568.2
7/1/2023,Electrodes,Uro,202301,1022236,Scripps Health,,,,,20164194,90375376,Invoice,88,19.9,10,880,860.1
7/1/2023,Incontinence UPC Lead Sets,Uro,202301,1022273,San Luis Valley Health,,,,,20197003,90375381,Invoice,934,41.88,1,934,892.12
7/1/2023,Incontinence UPC Lead Sets,Uro,202301,1022400,Trinity Health,,,,,20167666,90375395,Invoice,4670,209.4,5,23350,23140.6
7/1/2023,InjeTAK,Uro,202301,1022188,Sentara Healthcare,,,,,20068013,90375373,Invoice,132,20.6,2,264,243.4
7/1/2023,InjeTAK,Uro,202301,1022280,Village Practice Management Company,,,,,20082493,90375384,Invoice,96,38,2,192,154
7/1/2023,InjeTAK,Uro,202301,1022290,SSM Health Wisconsin Inc,,,,,20166265,90375386,Invoice,132,20.6,2,264,243.4
7/1/2023,InjeTAK,Uro,202301,1022400,Trinity Health,,,,,1022400,90375392,Invoice,326,76,4,1304,1228
7/1/2023,RenovaRP Consumables,GI,202301,1022160,Baylor Scott & White Health,,,,,20084139,90375367,Invoice,4500,2413.2,60,270000,267586.8
7/1/2023,RenovaRP Consumables,GI,202301,1022188,Sentara Healthcare,,,,,20073916,90375374,Invoice,990,402.2,10,9900,9497.8
7/1/2023,RenovaRP Consumables,GI,202301,1022366,St Peters Health,,,,,20168543,90375391,Invoice,1100,500,100,110000,109500
7/1/2023,Spot Ex,GI,202301,1022188,Sentara Healthcare,,,,,20068013,90375371,Invoice,400,33.6,10,4000,3966.4
7/1/2023,Spot Ex,GI,202301,1022400,Trinity Health,,,,,20195599,90375393,Invoice,345,33.6,10,3450,3416.4
7/1/2023,T-Doc Catheters,Uro,202301,1022350,Spartanburg Regional Healthcare System,,,,,20084282,90375388,Invoice,1340,57.8,20,26800,26742.2
7/1/2023,UDS Other Service & Repairs,Uro,202301,1022400,Trinity Health,,,,,20168824,90375394,Invoice,0,17.53,0,0,-17.53
7/1/2023,UDS Other Service & Repairs,Uro,202301,1022400,Trinity Health,,,,,20168824,90375394,Invoice,0,81.49,0,0,-81.49
7/2/2023,Electrodes,Uro,202301,1022444,Mercy Health,,,,,20074288,90375410,Invoice,93,19.9,10,930,910.1
7/2/2023,Endoscopy Parts & Accessories,Uro,202301,1022439,Urology of St Louis,,,,,20084321,90375404,Invoice,700.05,498.76,1,700.05,201.29
7/2/2023,Endoscopy Sheaths,Uro,202301,1022439,Urology of St Louis,,,,,20168586,90375405,Invoice,2220,682.2,60,133200,132517.8
7/2/2023,EverLift,GI,202301,1022435,St. Lukes Hospital,,,,,20076162,90375403,Invoice,800,89,20,16000,15911
7/2/2023,EverLift,GI,202301,1022444,Mercy Health,,,,,20074144,90375407,Invoice,1440,181.8,20,28800,28618.2
7/2/2023,InjeTAK,Uro,202301,1022444,Mercy Health,,,,,20069398,90375409,Invoice,489,114,6,2934,2820
7/2/2023,InjeTAK,Uro,202301,1022454,CommonSpirit Mountain Region,,,,,20080668,90375413,Invoice,163,38,2,326,288
7/2/2023,InjeTAK,Uro,202301,1022456,St Lukes Health System,,,,,20082258,90375415,Invoice,396,61.8,6,2376,2314.2
7/2/2023,InjeTAK,Uro,202301,1022459,Franciscan Alliance Inc,,,,,20080883,90375416,Invoice,264,41.2,4,1056,1014.8
7/2/2023,RenovaRP Consumables,GI,202301,1022400,Trinity Health,,,,,20168178,90375396,Invoice,1000,500,100,100000,99500
7/2/2023,RenovaRP Consumables,GI,202301,1022400,Trinity Health,,,,,20168178,90375396,Invoice,2975,1407.7,35,104125,102717.3
7/2/2023,T-Doc Catheters,Uro,202301,1022444,Mercy Health,,,,,20074808,90375408,Invoice,1340,57.8,20,26800,26742.2
7/3/2023,Electrodes,Uro,202301,1022459,Franciscan Alliance Inc,,,,,20073603,90375418,Invoice,186,39.8,20,3720,3680.2
7/3/2023,Endoscopy Sheaths,Uro,202301,1022467,Stony Brook Med: Clinical Practice Mgmt,,,,,20067574,90375420,Invoice,7020,2252,200,1404000,1401748
7/3/2023,InjeTAK,Uro,202301,1022487,Sutter Health System Office,,,,,20067624,90375423,Invoice,660,103,10,6600,6497
7/3/2023,InjeTAK,Uro,202301,1022527,HCA Houston Healthcare Tomball,,,,,20077339,90375429,Invoice,792,123.6,12,9504,9380.4
7/3/2023,InjeTAK,Uro,202301,1022572,Cleveland Clinic Health,,,,,20081390,90375431,Invoice,1090,380,20,21800,21420
7/3/2023,Optilume Strictures,Uro,202301,1022487,Sutter Health System Office,,,,,20070977,90375426,Invoice,2095,0,1,2095,2095
7/3/2023,Optilume Strictures,Uro,202301,1022487,Sutter Health System Office,,,,,20070977,90375426,Invoice,0,201,0,0,-201
7/3/2023,Other Uro Dx Disposables,Uro,202301,1022522,University of Louisville Physicians,,,,,20197350,90375428,Invoice,0,24.33,1,0,-24.33
7/3/2023,Other Uro Tx Disposables,Uro,202301,1022567,Jefferson Health,,,,,20084070,90375430,Invoice,582,175.04,8,4656,4480.96
7/3/2023,RenovaRP Consumables,GI,202301,1022572,Cleveland Clinic Health,,,,,20192935,90375432,Invoice,390,109.5,10,3900,3790.5
7/3/2023,Spot Ex,GI,202301,1022459,Franciscan Alliance Inc,,,,,20195787,90375417,Invoice,345,33.6,10,3450,3416.4
7/3/2023,T-Doc Catheters,Uro,202301,1022522,University of Louisville Physicians,,,,,20197350,90375428,Invoice,0,387.4,10,0,-387.4
7/4/2023,Endoscopy Sheaths,Uro,202301,1022572,Cleveland Clinic Health,,,,,20083843,90375437,Invoice,2700,682.2,60,162000,161317.8
7/4/2023,Flowstar,Uro,202301,1022635,Tripler Army Medical Center,,,,,20072901,90375448,Invoice,0,58,1,0,-58
7/4/2023,InjeTAK,Uro,202301,1022611,LCMC: Touro Infirmary,,,,,20163434,90375441,Invoice,792,123.6,12,9504,9380.4
7/4/2023,InjeTAK,Uro,202301,1022633,Tri Valley Urology,,,,,20197420,90375445,Invoice,310,76,4,1240,1164
7/4/2023,Other GI Supply Disposables,GI,202301,1022713,Ascension Health Ministry Service C,,,,,20068281,90375454,Invoice,194,69,100,19400,19331
7/4/2023,RenovaRP Consumables,GI,202301,1022572,Cleveland Clinic Health,,,,,20068528,90375435,Invoice,1440,800,160,230400,229600
7/4/2023,RenovaRP Consumables,GI,202301,1022644,Tulane Medical Center *CONSOLIDATED use 1020331*,1020331,,,,20084160,90375450,Invoice,380,200,40,15200,15000
7/4/2023,Spot Ex,GI,202301,1022584,Texas Health Resources,,,,,20167526,90375440,Invoice,380,33.6,10,3800,3766.4
7/4/2023,Spot Ex,GI,202301,1022713,Ascension Health Ministry Service C,,,,,20167658,90375453,Invoice,380,33.6,10,3800,3766.4
7/4/2023,Spot Ex,GI,202301,1022713,Ascension Health Ministry Service C,,,,,20195917,90375458,Invoice,380,33.6,10,3800,3766.4
7/4/2023,T-Doc Catheters,Uro,202301,1022614,The Toledo Clinic Inc.,,,,,20082955,90375442,Invoice,2748,184.8,40,109920,109735.2
7/4/2023,T-Doc Catheters,Uro,202301,1022633,Tri Valley Urology,,,,,20075282,90375446,Invoice,3415,186,50,170750,170564
7/4/2023,Tubing,Uro,202301,1022572,Cleveland Clinic Health,,,,,20073565,90375434,Invoice,670,84,50,33500,33416
7/5/2023,EverLift,GI,202301,1022815,University of Miami Health,,,,,20083858,90375469,Invoice,700,90.9,10,7000,6909.1
7/5/2023,InjeTAK,Uro,202301,1022742,Ochsner LSU Health Shreveport,,,,,20171242,90375459,Invoice,224,76,4,896,820
7/5/2023,InjeTAK,Uro,202301,1022742,Ochsner LSU Health Shreveport,,,,,20171242,90375461,Invoice,560,190,10,5600,5410
7/5/2023,Other GI Supply Disposables,GI,202301,1022742,Ochsner LSU Health Shreveport,,,,,20074302,90375460,Invoice,485,172.5,250,121250,121077.5
7/5/2023,RenovaRP Consumables,GI,202301,1022746,UHS of Delaware Inc. *Consolidated* USe BP# 1022361,,,,,20197496,90375462,Invoice,205,100,20,4100,4000
7/5/2023,RenovaRP Consumables,GI,202301,1022795,United Health Services Hospitals,,,,,20083718,90375464,Invoice,860,400,80,68800,68400
7/5/2023,RenovaRP Consumables,GI,202301,1022795,United Health Services Hospitals,,,,,20083718,90375464,Invoice,630,109.5,10,6300,6190.5
7/5/2023,RenovaRP Consumables,GI,202301,1022822,University Hospitals Health System,,,,,20195537,90375472,Invoice,450,109.5,10,4500,4390.5
7/5/2023,RenovaRP pump,GI,202301,1022746,UHS of Delaware Inc. *Consolidated* USe BP# 1022361,,,,,20197496,90375462,Invoice,2495,2375.12,1,2495,119.88
7/5/2023,Spot Ex,GI,202301,1022822,University Hospitals Health System,,,,,20080337,90375471,Invoice,345,33.6,10,3450,3416.4
7/5/2023,Tubing,Uro,202301,1022806,West Virgina University Medicine,,,,,20083308,90375468,Invoice,1154,84,50,57700,57616
7/5/2023,Tubing,Uro,202301,1022818,USF Health (UMSA/MSSC),,,,,20071180,90375470,Invoice,1154,84,50,57700,57616
7/5/2023,UDS Other Service & Repairs,Uro,202301,1022822,University Hospitals Health System,,,,,20077921,90375473,Invoice,463.95,0,0,0,0
7/5/2023,UDS Other Service & Repairs,Uro,202301,1022822,University Hospitals Health System,,,,,20077921,90375473,Invoice,300,0,0,0,0
7/6/2023,Electrodes,Uro,202301,1022830,The University of Iowa,,,,,20071627,90375484,Invoice,88,19.9,10,880,860.1
7/6/2023,EverLift,GI,202301,1022826,University of Rochester,,,,,20196342,90375474,Invoice,720,90.9,10,7200,7109.1
7/6/2023,RenovaRP Consumables,GI,202301,1022829,UPMC Health System,,,,,20168431,90375480,Invoice,555,300,60,33300,33000
7/6/2023,RenovaRP Consumables,GI,202301,1022829,UPMC Health System,,,,,20170347,90375481,Invoice,1850,1000,200,370000,369000
7/6/2023,Spot Ex,GI,202301,1022829,UPMC Health System,,,,,20112453,90375482,Invoice,345,33.6,10,3450,3416.4
7/6/2023,T-Doc Catheters,Uro,202301,1022827,U-M University of Michigan Hospital,,,,,20072486,90375476,Invoice,2680,115.6,40,107200,107084.4
7/6/2023,T-Doc Catheters,Uro,202301,1022827,U-M University of Michigan Hospital,,,,,20072486,90375476,Invoice,4224,354.4,40,168960,168605.6
7/6/2023,T-Doc Catheters,Uro,202301,1022829,UPMC Health System,,,,,20078842,90375478,Invoice,1764,173.4,60,105840,105666.6
7/6/2023,Tubing,Uro,202301,1022827,U-M University of Michigan Hospital,,,,,20074797,90375475,Invoice,422,42,25,10550,10508
7/7/2023,Electrodes,Uro,202301,1022885,Urology Partners of North Texas,,,,,20196731,90375488,Invoice,3520,796,400,1408000,1407204
7/7/2023,InjeTAK,Uro,202301,1022838,University of Kansas Health System,,,,,20083693,90375487,Invoice,440,103,10,4400,4297
7/7/2023,InjeTAK,Uro,202301,1022954,GenesisCare,,,,,20081064,90375491,Invoice,196,76,4,784,708
7/7/2023,InjeTAK,Uro,202301,1022958,"Urology Centers of Alabama, PC",,,,,20082688,90375495,Invoice,815,190,10,8150,7960
7/7/2023,InjeTAK,Uro,202301,1022976,Urologic Consultants PC,,,,,20068283,90375496,Invoice,815,190,10,8150,7960
7/7/2023,InjeTAK,Uro,202301,1023042,Urology Associates of the Central Coast,,,,,20081461,90375500,Invoice,310,76,4,1240,1164
7/7/2023,InjeTAK,Uro,202301,1023080,UT Physicians,,,,,20071752,90375503,Invoice,528,82.4,8,4224,4141.6
7/7/2023,Portascan 3D,Uro,202301,1022954,GenesisCare,,,,,20164293,90375493,Invoice,0,1320,1,0,-1320
7/7/2023,RenovaRP Consumables,GI,202301,1022830,The University of Iowa,,,,,20072587,90375485,Invoice,2100,706.2,30,63000,62293.8
7/7/2023,T-Doc Catheters,Uro,202301,1022833,UW Health,,,,,20078378,90375486,Invoice,9990,716,100,999000,998284
7/7/2023,T-Doc Catheters,Uro,202301,1022980,Urology Associates,,,,,20081185,90375497,Invoice,6830,372,100,683000,682628
7/7/2023,T-Doc Catheters,Uro,202301,1022980,Urology Associates,,,,,20081185,90375497,Invoice,1736,143.2,20,34720,34576.8
7/7/2023,Tubing,Uro,202301,1022908,Urology for Children LLC,,,,,20197309,90375489,Invoice,577,42,25,14425,14383
7/8/2023,InjeTAK,Uro,202301,1023204,VA Loma Linda Health Care,,,,,20068249,90375512,Invoice,978,228,12,11736,11508
7/8/2023,InjeTAK,Uro,202301,1023210,The Vancouver Clinic Inc. PS,,,,,20165567,90375514,Invoice,0,38,2,0,-38
7/8/2023,InjeTAK,Uro,202301,1023237,VCU Health System,,,,,20170641,90375518,Invoice,652,152,8,5216,5064
7/8/2023,InjeTAK,Uro,202301,1023239,Virginia Mason Medical Center,,,,,20075010,90375519,Invoice,132,20.6,2,264,243.4
7/8/2023,Optilume Strictures,Uro,202301,1023139,VA Hospital(Lake CityFL) **CONSOLIDATED USE 1023131**,1023131,,,,20079635,90375508,Invoice,4190,0,2,8380,8380
7/8/2023,Optilume Strictures,Uro,202301,1023139,VA Hospital(Lake CityFL) **CONSOLIDATED USE 1023131**,1023131,,,,20079635,90375508,Invoice,0,402,0,0,-402
7/8/2023,Optilume Strictures,Uro,202301,1023139,VA Hospital(Lake CityFL) **CONSOLIDATED USE 1023131**,1023131,,,,20079635,90375508,Invoice,4190,0,2,8380,8380
7/8/2023,Optilume Strictures,Uro,202301,1023139,VA Hospital(Lake CityFL) **CONSOLIDATED USE 1023131**,1023131,,,,20079635,90375508,Invoice,0,402,0,0,-402
7/8/2023,Spot Ex,GI,202301,1023125,VA Iowa City Health Care,,,,,20072736,90375505,Invoice,760,67.2,20,15200,15132.8
7/8/2023,T-Doc Catheters,Uro,202301,1023237,VCU Health System,,,,,20081700,90375517,Invoice,1998,143.2,20,39960,39816.8
7/8/2023,Tubing,Uro,202301,1023267,Aspirus Health,,,,,20084120,90375520,Invoice,1154,84,50,57700,57616
7/9/2023,InjeTAK,Uro,202301,1023311,Allegheny Health Network,,,,,20076800,90375524,Invoice,396,61.8,6,2376,2314.2
7/9/2023,InjeTAK,Uro,202301,1023470,VHC Health Physicians Group,,,,,20077115,90375528,Invoice,326,76,4,1304,1228
7/9/2023,InjeTAK,Uro,202301,1023477,Yale New Haven Health,,,,,20084385,90375529,Invoice,163,38,2,326,288
7/9/2023,InjeTAK,Uro,202301,1023491,WellSpan Health,,,,,20171035,90375531,Invoice,1320,206,20,26400,26194
7/9/2023,RenovaRP Consumables,GI,202301,1023319,West Palm Beach Veterans Medical Center,,,,,20075670,90375526,Invoice,860,400,80,68800,68400
7/9/2023,RenovaRP Consumables,GI,202301,1023491,WellSpan Health,,,,,20082758,90375533,Invoice,315,54.75,5,1575,1520.25
7/9/2023,T-Doc Catheters,Uro,202301,1023303,VA Greater Los Angeles Health Care,,,,,20074435,90375521,Invoice,2112,177.2,20,42240,42062.8
7/9/2023,T-Doc Catheters,Uro,202301,1023303,VA Greater Los Angeles Health Care,,,,,20074435,90375521,Invoice,1340,57.8,20,26800,26742.2
7/9/2023,T-Doc Catheters,Uro,202301,1023470,VHC Health Physicians Group,,,,,20077115,90375528,Invoice,860,57.8,20,17200,17142.2
7/9/2023,Tubing,Uro,202301,1023452,VASS(Wright-Patterson AFBOH),,,,,20071424,90375527,Invoice,577,42,25,14425,14383
7/10/2023,Electrodes,Uro,202301,1024769,Boston Pelvic Health & Wellness,,,,,20084076,90375537,Invoice,186,39.8,20,3720,3680.2
7/10/2023,Endoscopy Sheaths,Uro,202301,1025529,Shenandoah Urologic Specialists,,,,,20084377,90375539,Invoice,2476,450.4,40,99040,98589.6
7/10/2023,Incontinence UPC Lead Sets,Uro,202301,1079035,Memorial Hospital,,,,,20163324,90375545,Invoice,1868,93.6,2,3736,3642.4
7/10/2023,InjeTAK,Uro,202301,1024769,Boston Pelvic Health & Wellness,,,,,20084076,90375537,Invoice,264,41.2,4,1056,1014.8
7/10/2023,InjeTAK,Uro,202301,1082624,Powder River Surgery Center,,,,,20166868,90375553,Invoice,1320,206,20,26400,26194
7/10/2023,Other GI Supply Disposables,GI,202301,1106032,ROBERT WOOD JOHNSON ENDOSURGICAL ACCOUNTS PAYABLE,,,,,20193469,90375573,Invoice,124,60,100,12400,12340
7/10/2023,Portascan 3D,Uro,202301,1021763,PartsSource,,,,,20083664,90375535,Invoice,145,100,5,725,625
7/10/2023,Portascan 3D,Uro,202301,1025653,"Luke Yoon, MD Urology",,,,,20197181,90375540,Invoice,0,38.2,1,0,-38.2
7/10/2023,RenovaRP Consumables,GI,202301,1023491,WellSpan Health,,,,,20082758,90375533,Invoice,215,100,20,4300,4200
7/10/2023,RenovaRP Consumables,GI,202301,1027107,Cape Regional Medical Center,,,,,20073207,90375541,Invoice,1155,353.1,15,17325,16971.9
7/10/2023,RenovaRP Consumables,GI,202301,1086526,Culpeper Memorial Hospital Inc d/b/a Novant Health UVA Health System,,,,,20168124,90375557,Invoice,630,109.5,10,6300,6190.5
7/10/2023,RenovaRP Consumables,GI,202301,1106001,DELANEY RADIOLOGY ACCOUNTS PAYABLE,,,,,20193423,90375572,Invoice,2250,1005.5,25,56250,55244.5
7/10/2023,Spot Ex,GI,202301,1079035,Memorial Hospital,,,,,20163324,90375544,Invoice,380,33.6,10,3800,3766.4
7/10/2023,Spot Ex,GI,202301,1083570,Gulf Health Hospitals Inc dba Thomas Hospital,,,,,20167199,90375555,Invoice,760,67.2,20,15200,15132.8
7/10/2023,Spot Ex,GI,202301,1089544,Inova Loudoun Ambulatory Surgery Ctr,,,,,20170449,90375558,Invoice,380,33.6,10,3800,3766.4
7/10/2023,Spot Ex,GI,202301,1105347,Arizona Digestive Institute,,,,,20192492,90375561,Invoice,690,67.2,20,13800,13732.8
7/10/2023,Spot Ex,GI,202301,1105515,BIRMINGHAM SURGERY CENTER ACCOUNTS PAYABLE,,,,,20192739,90375562,Invoice,690,67.2,20,13800,13732.8
7/10/2023,Spot Ex,GI,202301,1105745,COLLEGE HEIGHTS ENDOSCOPY ACCOUNTS PAYABLE,,,,,20193056,90375566,Invoice,345,33.6,10,3450,3416.4
7/10/2023,Spot Ex,GI,202301,1105972,DIGESTIVE & LIVER DISEASE SPEC. OF TIDEWATER - ACCTS PAYABLE,,,,,20193386,90375571,Invoice,380,33.6,10,3800,3766.4
7/10/2023,T-Doc Catheters,Uro,202301,1024769,Boston Pelvic Health & Wellness,,,,,20084076,90375537,Invoice,1998,92.4,20,39960,39867.6
7/10/2023,T-Doc Catheters,Uro,202301,1089943,Augusta Oncology,,,,,20171147,90375560,Invoice,999,387.4,10,9990,9602.6
7/10/2023,Tubing,Uro,202301,1089943,Augusta Oncology,,,,,20171147,90375560,Invoice,231,24.1,10,2310,2285.9
7/10/2023,UDS Other Service & Repairs,Uro,202301,1079984,THOP Memorial Campus,,,,,20164213,90375551,Invoice,71,45.63,1,71,25.37
7/11/2023,EverLift,GI,202301,1106516,HINSDALE SURGICAL CENTER ACCOUNTS PAYABLE,,,,,20194167,90375578,Invoice,800,89,20,16000,15911
7/11/2023,Optilume Strictures,Uro,202301,1106940,Margaret R. Pardee Mem. Hosp,,,,,20194861,90375588,Invoice,2095,0,1,2095,2095
7/11/2023,Optilume Strictures,Uro,202301,1106940,Margaret R. Pardee Mem. Hosp,,,,,20194861,90375588,Invoice,0,35.84,0,0,-35.84
7/11/2023,Other GI Supply Disposables,GI,202301,1106893,LOGANSPORT MEMORIAL HOSPITAL *Consolidated* Use BP# 1021307,,,,,20194749,90375586,Invoice,220,63,100,22000,21937
7/11/2023,RenovaRP Consumables,GI,202301,1106349,GONZABA MEDICAL GROUP ACCOUNTS PAYABLE,,,,,20193915,90375576,Invoice,1350,603.3,15,20250,19646.7
7/11/2023,Spot Ex,GI,202301,1106172,DIGESTIVE HEALTH SPECIALIST A/P GREYSTONE PROFESSIONAL CTR,,,,,20193666,90375575,Invoice,345,33.6,10,3450,3416.4
7/11/2023,Spot Ex,GI,202301,1106599,KIMBROUGH AMBULATORY CARE CENTER A/P  MEDICAL SUPPLY OFFICER,,,,,20194310,90375579,Invoice,760,67.2,20,15200,15132.8
7/11/2023,Spot Ex,GI,202301,1106781,Murray-Calloway County Hospital,,,,,20194575,90375581,Invoice,380,33.6,10,3800,3766.4
